,position,title,place_id,data_id,data_cid,reviews_link,photos_link,gps_coordinates,place_id_search,rating,reviews,price,type,address,open_state,hours,operating_hours,phone,website,service_options,thumbnail,description,unclaimed_listing,user_review
18,19,Ombra,ChIJKX45pEHzT0YRolv9y1Tjjog,0x464ff341a4397e29:0x888ee354cbfd5ba2,9840052189190249378,https://serpapi.com/search.json?data_id=0x464ff341a4397e29%3A0x888ee354cbfd5ba2&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff341a4397e29%3A0x888ee354cbfd5ba2&engine=google_maps_photos&hl=sv,"{'latitude': 57.697309499999996, 'longitude': 11.9486703}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff341a4397e29%3A0x888ee354cbfd5ba2%218m2%213d57.697309499999996%214d11.9486703&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,4.4,322.0,$$,Italiensk restaurang,"Plantagegatan 11, 413 05 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '17–23', 'fredag': '17–23', 'lördag': '14–23', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–23', 'onsdag': '17–23'}",+46 31 788 30 55,https://ristoranteombra.gastrogate.com/,"{'servering': True, 'hämtning_utanför': True, 'kontaktfri_leverans': True}",https://lh5.googleusercontent.com/p/AF1QipOi0oXm1m1paBWqrMx9f3fXuLoa_QE0ZvyZ0ciu=w122-h92-k-no,,,
19,20,Västerhus,ChIJp8AIqUnzT0YR4DnWJwC9C0k,0x464ff349a908c0a7:0x490bbd0027d639e0,5263508397878557152,https://serpapi.com/search.json?data_id=0x464ff349a908c0a7%3A0x490bbd0027d639e0&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff349a908c0a7%3A0x490bbd0027d639e0&engine=google_maps_photos&hl=sv,"{'latitude': 57.6978897, 'longitude': 11.9298719}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff349a908c0a7%3A0x490bbd0027d639e0%218m2%213d57.6978897%214d11.9298719&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.7,279.0,$,Bar med livemusik,"Karl Johansgatan 11, 414, 414 59 Göteborg, Sverige",Öppet ⋅ Stänger 01,Öppet ⋅ Stänger 01,"{'torsdag': '13–01', 'fredag': '13–01', 'lördag': '13–01', 'söndag': '13–00', 'måndag': '13–00', 'tisdag': '13–00', 'onsdag': '13–00'}",+46 31 14 50 50,https://www.facebook.com/vasterhuspage/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipOmcYvO_THMnk7He6f4rE7kfxOpnsztTJjsa_TQ=w189-h92-k-no,,,
0,2,OGBG Bar & Restaurang,ChIJ68j4lmfzT0YRFCokz3NgpNo,0x464ff36796f8c8eb:0xdaa46073cf242a14,15754823446961596948,https://serpapi.com/search.json?data_id=0x464ff36796f8c8eb%3A0xdaa46073cf242a14&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36796f8c8eb%3A0xdaa46073cf242a14&engine=google_maps_photos&hl=sv,"{'latitude': 57.705892, 'longitude': 11.9585109}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36796f8c8eb%3A0xdaa46073cf242a14%218m2%213d57.705892%214d11.9585109&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.0,630.0,$$,Asiatisk restaurang,"Skeppsbroplatsen 1, 411 21 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '11:30–13:30', 'fredag': '11:30–13:30', 'lördag': '16–01', 'söndag': 'Stängt', 'måndag': '11:30–13:30', 'tisdag': '11:30–13:30', 'onsdag': '11:30–13:30'}",+46 31 752 28 10,http://www.ogbg.se/,{'servering': True},https://lh5.googleusercontent.com/p/AF1QipObxP2XFXY0X9cWf_JdsQ0w-X3dTPps1Vx51oNQ=w122-h92-k-no,,,
1,3,View Skybar & Restaurant,ChIJFWDRBWjzT0YRoh1PLj-P3M8,0x464ff36805d16015:0xcfdc8f3f2e4f1da2,14978003962250075554,https://serpapi.com/search.json?data_id=0x464ff36805d16015%3A0xcfdc8f3f2e4f1da2&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36805d16015%3A0xcfdc8f3f2e4f1da2&engine=google_maps_photos&hl=sv,"{'latitude': 57.7037796, 'longitude': 11.9565266}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36805d16015%3A0xcfdc8f3f2e4f1da2%218m2%213d57.7037796%214d11.9565266&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.2,606.0,$$,Restaurang,"Stora Badhusgatan 26, 411 21 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '15–00', 'fredag': '15–01', 'lördag': '14–01', 'söndag': '15–23', 'måndag': '15–00', 'tisdag': '15–00', 'onsdag': '15–00'}",+46 31 750 10 00,http://www.rivertonview.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipMT1F-dte9Tjp1AcBf930X1eL9m-NoT_F5nV_A=w138-h92-k-no,,,
2,4,Restaurang Bryggeriet Avenyn - Restaurang Göteborg,ChIJjWVOGHDzT0YRyChVoFykme0,0x464ff370184e658d:0xed99a45ca05528c8,17120896176159533256,https://serpapi.com/search.json?data_id=0x464ff370184e658d%3A0xed99a45ca05528c8&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff370184e658d%3A0xed99a45ca05528c8&engine=google_maps_photos&hl=sv,"{'latitude': 57.7012845, 'longitude': 11.9731203}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff370184e658d%3A0xed99a45ca05528c8%218m2%213d57.7012845%214d11.9731203&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,3.6,1951.0,$$,Restaurang,"Kungsportsavenyen 3, 411 36 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '11–23', 'fredag': '11–04', 'lördag': '11:30–04', 'söndag': '12–23', 'måndag': '11–23', 'tisdag': '11–23', 'onsdag': '11–23'}",+46 31 711 92 60,http://www.bryggeriet.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipP7BqQ-GxN0q5JEZ0H3e7AqRy0zm8Qu3iFzxuMX=w184-h92-k-no,,,
3,5,Boqueria Göteborg,ChIJOW1hNknzT0YRWhhhK4JySWo,0x464ff34936616d39:0x6a4972822b61185a,7658778544719337562,https://serpapi.com/search.json?data_id=0x464ff34936616d39%3A0x6a4972822b61185a&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff34936616d39%3A0x6a4972822b61185a&engine=google_maps_photos&hl=sv,"{'latitude': 57.697431599999994, 'longitude': 11.978616299999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff34936616d39%3A0x6a4972822b61185a%218m2%213d57.697431599999994%214d11.978616299999999&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,3.8,394.0,,Tapasrestaurang,"Götaplatsen 9, 411 34 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '16–00', 'fredag': '16–02', 'lördag': '12–01', 'söndag': '12–01', 'måndag': '16–23', 'tisdag': '16–23', 'onsdag': '16–00'}",+46 31 766 94 00,http://www.boqueriagoteborg.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipNlGd8p5QBIx3sn7ow8EN9MKCW7OOPjb71WzecD=w122-h92-k-no,,,
4,6,Restaurant 2112,ChIJPSytJGbzT0YRKUOpf_qtaeM,0x464ff36624ad2c3d:0xe369adfa7fa94329,16386820010559488809,https://serpapi.com/search.json?data_id=0x464ff36624ad2c3d%3A0xe369adfa7fa94329&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36624ad2c3d%3A0xe369adfa7fa94329&engine=google_maps_photos&hl=sv,"{'latitude': 57.7044925, 'longitude': 11.9619077}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36624ad2c3d%3A0xe369adfa7fa94329%218m2%213d57.7044925%214d11.9619077&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.5,2331.0,$$,Hamburgerrestaurang,"Magasinsgatan 5, 411 18 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '16–00', 'fredag': '16–02', 'lördag': '14–02', 'söndag': '16–00', 'måndag': '16–00', 'tisdag': '16–00', 'onsdag': '16–00'}",+46 31 787 58 12,http://restaurang2112.com/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOzRG-qVeTeddWOHhG10rW2HM54lbJf-b3BwKHX=w122-h92-k-no,Trevlig svensk pub känd för sina burgare. Svensk restaurang med signaturburgare och öl i en exklusiv pubmiljö med bord på terrassen.,,
5,7,Magazzino,ChIJh7FFOmbzT0YR4hIrHDBJhSA,0x464ff3663a45b187:0x208549301c2b12e2,2343359652096053986,https://serpapi.com/search.json?data_id=0x464ff3663a45b187%3A0x208549301c2b12e2&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3663a45b187%3A0x208549301c2b12e2&engine=google_maps_photos&hl=sv,"{'latitude': 57.7046089, 'longitude': 11.9617834}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3663a45b187%3A0x208549301c2b12e2%218m2%213d57.7046089%214d11.9617834&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.4,1165.0,$$,Italiensk restaurang,"Magasinsgatan 3, 411 18 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '17–23', 'fredag': '16–23:30', 'lördag': '16–23:30', 'söndag': 'Stängt', 'måndag': '17–23', 'tisdag': '17–23', 'onsdag': '17–23'}",+46 31 13 33 10,http://magazzino.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOA-1fXHKeHaGUWav2IaqFzbpHEiEXAUe5d8xCh=w122-h92-k-no,Trivsam italiensk restaurang. Mat och drinkar inspirerade av Italien serveras i en enkel restaurang med uteservering.,,
6,8,Norda,ChIJdQAYWGPzT0YRcw6quirUNwo,0x464ff36358180075:0xa37d42abaaa0e73,736290344083787379,https://serpapi.com/search.json?data_id=0x464ff36358180075%3A0xa37d42abaaa0e73&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36358180075%3A0xa37d42abaaa0e73&engine=google_maps_photos&hl=sv,"{'latitude': 57.7079775, 'longitude': 11.974586299999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36358180075%3A0xa37d42abaaa0e73%218m2%213d57.7079775%214d11.974586299999999&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.1,804.0,$$$,Svensk restaurang,"Drottningtorget 10, 411 03 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 11:30 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 11:30 på fre,"{'torsdag': '11:30–14', 'fredag': '11:30–14', 'lördag': '17–22', 'söndag': '17–22', 'måndag': '11:30–14', 'tisdag': '11:30–14', 'onsdag': '11:30–14'}",+46 31 61 90 60,http://restaurangnorda.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipMkypOM5uDM6sM539XwLIo9jjvXvzL0TdKzPUtu=w122-h92-k-no,,,
7,9,Bon,ChIJySm3FHHzT0YR-_17vAb2XHU,0x464ff37114b729c9:0x755cf606bc7bfdfb,8456904709087428091,https://serpapi.com/search.json?data_id=0x464ff37114b729c9%3A0x755cf606bc7bfdfb&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37114b729c9%3A0x755cf606bc7bfdfb&engine=google_maps_photos&hl=sv,"{'latitude': 57.698055599999996, 'longitude': 11.976944399999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37114b729c9%3A0x755cf606bc7bfdfb%218m2%213d57.698055599999996%214d11.976944399999999&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.2,324.0,$$,Fransk restaurang,"Arkivgatan 4, 411 34 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '17–23', 'fredag': '16–00', 'lördag': '14–00', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–23', 'onsdag': '17–23'}",+46 31 18 00 44,http://bongoteborg.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipO80eHv0eK2zk08wdMaj6CXgdZMkol6ekbbmG3X=w163-h92-k-no,,True,
8,10,Sorellina,ChIJGWdHVW_zT0YRqlO3AZGvUgo,0x464ff36f55476719:0xa52af9101b753aa,743849925803463594,https://serpapi.com/search.json?data_id=0x464ff36f55476719%3A0xa52af9101b753aa&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36f55476719%3A0xa52af9101b753aa&engine=google_maps_photos&hl=sv,"{'latitude': 57.7032672, 'longitude': 11.964636899999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36f55476719%3A0xa52af9101b753aa%218m2%213d57.7032672%214d11.964636899999999&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.2,580.0,$$,Italiensk restaurang,"Västra Hamngatan 20, 411 17 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–22', 'fredag': '11–23', 'lördag': '12–23', 'söndag': '13–20:30', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 13 14 00,http://www.sorellina.se/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipN9WjVQFgd3v9N0wO-IBxJu44i0YQQuh7VJBq_N=w163-h92-k-no,,,
9,11,Restaurang & Vinbaren 28+,ChIJjzXsl3HzT0YR6P0TkaM4BpY,0x464ff37197ec358f:0x960638a39113fde8,10810390230714285544,https://serpapi.com/search.json?data_id=0x464ff37197ec358f%3A0x960638a39113fde8&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37197ec358f%3A0x960638a39113fde8&engine=google_maps_photos&hl=sv,"{'latitude': 57.6982017, 'longitude': 11.973998}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37197ec358f%3A0x960638a39113fde8%218m2%213d57.6982017%214d11.973998&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.6,218.0,$$$$,Exklusiv restaurang,"Götabergsgatan 28, 411 34 Göteborg, Sverige",Öppet ⋅ Stänger 01,Öppet ⋅ Stänger 01,"{'torsdag': '18–01', 'fredag': '18–01', 'lördag': '18–01', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '18–01', 'onsdag': '18–01'}",+46 31 20 21 61,http://28plus.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNgt4YXfmh5jvxDLi53TsVg6xIakHSTROvllX3Y=w137-h92-k-no,,,
10,12,Tranquilo,ChIJVwuKeGXzT0YRjxJ3N3PUrGg,0x464ff365788a0b57:0x68acd4733777128f,7542637067255616143,https://serpapi.com/search.json?data_id=0x464ff365788a0b57%3A0x68acd4733777128f&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff365788a0b57%3A0x68acd4733777128f&engine=google_maps_photos&hl=sv,"{'latitude': 57.7035949, 'longitude': 11.9688956}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff365788a0b57%3A0x68acd4733777128f%218m2%213d57.7035949%214d11.9688956&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.0,981.0,$$,Sydamerikansk restaurang,"Kungstorget 14, 411 10 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '16–23', 'fredag': '15–03', 'lördag': '12–03', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '16–23', 'onsdag': '16–23'}",+46 31 13 45 55,http://www.tranquilo.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipM3LMqEnB3OwHmAv6lz1f_QlPp9R7qBKYicO6pp=w80-h142-k-no,,,
11,13,Epoque,ChIJK0RHKXfzT0YRO0dKQIRges4,0x464ff3772947442b:0xce7a6084404a473b,14878310440102414139,https://serpapi.com/search.json?data_id=0x464ff3772947442b%3A0xce7a6084404a473b&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3772947442b%3A0xce7a6084404a473b&engine=google_maps_photos&hl=sv,"{'latitude': 57.699263099999996, 'longitude': 11.9808992}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3772947442b%3A0xce7a6084404a473b%218m2%213d57.699263099999996%214d11.9808992&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.6,366.0,$$,Restaurang,"Södra Vägen 8A, 412 54 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '17–23', 'fredag': '17–00', 'lördag': '17–00', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–23', 'onsdag': '17–23'}",+46 31 318 66 00,http://epoquegbg.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNGZ75jFH_Z_izbytVkhuBlY04SLztsGRMjmNHv=w122-h92-k-no,Fin restaurang med ambitiösa rätter. Elegant restaurang med fin mat i trivsam miljö och en gedigen vinlista.,,
12,14,TAVOLO,ChIJZ2cWFjPzT0YReqjXDlQ96hs,0x464ff33316166767:0x1bea3d540ed7a87a,2011487614809909370,https://serpapi.com/search.json?data_id=0x464ff33316166767%3A0x1bea3d540ed7a87a&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff33316166767%3A0x1bea3d540ed7a87a&engine=google_maps_photos&hl=sv,"{'latitude': 57.702682599999996, 'longitude': 11.962765899999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff33316166767%3A0x1bea3d540ed7a87a%218m2%213d57.702682599999996%214d11.962765899999999&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.1,1149.0,$$$,Italiensk restaurang,"Magasinsgatan 19, 411 16 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '17–23', 'fredag': '16–01', 'lördag': '12–01', 'söndag': '17–23', 'måndag': '17–23', 'tisdag': '17–23', 'onsdag': '17–23'}",+46 31 787 98 09,https://tavolo.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMARup3ZhpozoVqCy7HSBSUbpMmm37Uesy8HyPL=w122-h92-k-no,"Italiensk mat i dramatisk miljö. Fin italiensk mat i restaurerat stall från 1800-talet med glastak, mosaik och en stor hästskulptur.",,
13,15,Natur,ChIJ7dTXQ3HzT0YRL2NNhAH7GrQ,0x464ff37143d7d4ed:0xb41afb01844d632f,12977961260154708783,https://serpapi.com/search.json?data_id=0x464ff37143d7d4ed%3A0xb41afb01844d632f&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37143d7d4ed%3A0xb41afb01844d632f&engine=google_maps_photos&hl=sv,"{'latitude': 57.6975342, 'longitude': 11.9774307}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37143d7d4ed%3A0xb41afb01844d632f%218m2%213d57.6975342%214d11.9774307&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.6,506.0,$$$,Ekologisk restaurang,"Geijersgatan 12, 411 34 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '17–00', 'fredag': '17–00', 'lördag': '17–00', 'söndag': '17–00', 'måndag': '17–00', 'tisdag': '17–00', 'onsdag': '17–00'}",+46 31 16 08 88,https://www.restaurangnatur.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipMPoCB_Qhwi7B-qh6a1v857s946_XlgGFgeQQYg=w138-h92-k-no,"Mysigt ställe med ekologisk mat och vin. Innovativa, ekologiska rätter och ett stort utbud av naturviner serveras på denna mysiga restaurang.",,
14,16,Bord 27,ChIJefWCEGzzT0YRdLQri2ZIvtc,0x464ff36c1082f579:0xd7be48668b2bb474,15545942568988292212,https://serpapi.com/search.json?data_id=0x464ff36c1082f579%3A0xd7be48668b2bb474&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36c1082f579%3A0xd7be48668b2bb474&engine=google_maps_photos&hl=sv,"{'latitude': 57.6971237, 'longitude': 11.9629155}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36c1082f579%3A0xd7be48668b2bb474%218m2%213d57.6971237%214d11.9629155&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.7,937.0,$$,Restaurang,"Haga kyrkogata 14, 411 23 Göteborg, Sverige",Stänger snart ⋅ 22:30 ⋅ Öppnar kl. 17 på fre,Stänger snart ⋅ 22:30 ⋅ Öppnar kl. 17 på fre,"{'torsdag': '17–22:30', 'fredag': '17–22:30', 'lördag': '13–22:30', 'söndag': '13–22:30', 'måndag': '17–22:30', 'tisdag': '17–22:30', 'onsdag': '17–22:30'}",+46 31 10 90 50,https://www.bord27.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipPkUNXPfCWPPpWSca7UtrPJS5XDFr8fTU5tkX2g=w122-h92-k-no,"Trivsamt ställe med kreativt lokalt kök. Kvarterskrog med lokal meny med fokus på nya varianter av kötträtter, skaldjur och efterrätter, samt vin.",,
15,17,Källarkrogen,ChIJLTiyEWXzT0YRq0mEHSUpJFM,0x464ff36511b2382d:0x532429251d8449ab,5990958643695339947,https://serpapi.com/search.json?data_id=0x464ff36511b2382d%3A0x532429251d8449ab&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36511b2382d%3A0x532429251d8449ab&engine=google_maps_photos&hl=sv,"{'latitude': 57.7047543, 'longitude': 11.970840299999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36511b2382d%3A0x532429251d8449ab%218m2%213d57.7047543%214d11.970840299999999&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,3.8,916.0,$$,Svensk restaurang,"Östra Larmgatan 20, 411 07 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11:30,Stängt ⋅ Öppnar fre kl. 11:30,"{'torsdag': '11:30–21', 'fredag': '11:30–22', 'lördag': '12–22', 'söndag': '12–20', 'måndag': '11:30–15', 'tisdag': '11:30–21', 'onsdag': '11:30–21'}",+46 31 711 85 40,https://www.kallarkrogen.net/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipOkdXafeDI77RjjOh6K3w2HXDFQv5kRKSHsgGW-=w122-h92-k-no,,True,
16,18,Restaurang VRÅ,ChIJCz4nVmPzT0YRgSmb1Nj0hV0,0x464ff36356273e0b:0x5d85f4d8d49b2981,6739061629546867073,https://serpapi.com/search.json?data_id=0x464ff36356273e0b%3A0x5d85f4d8d49b2981&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36356273e0b%3A0x5d85f4d8d49b2981&engine=google_maps_photos&hl=sv,"{'latitude': 57.7079934, 'longitude': 11.974568999999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36356273e0b%3A0x5d85f4d8d49b2981%218m2%213d57.7079934%214d11.974568999999999&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.4,274.0,,Restaurang,"Drottningtorget 10, 411 03 Göteborg, Sverige",Stänger snart ⋅ 22:30 ⋅ Öppnar kl. 17 på fre,Stänger snart ⋅ 22:30 ⋅ Öppnar kl. 17 på fre,"{'torsdag': '17–22:30', 'fredag': '17–22:30', 'lördag': '17–22:30', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–22:30', 'onsdag': '17–22:30'}",+46 31 61 90 60,http://www.restaurangvra.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipPazAwRdaHJB6T1zLxliZoyCo0kSuVt576RgJEe=w138-h92-k-no,,,
17,19,SK Mat & Människor,ChIJC3BEjXbzT0YRsB_gtrUm-20,0x464ff3768d44700b:0x6dfb26b5b6e01fb0,7924970531187597232,https://serpapi.com/search.json?data_id=0x464ff3768d44700b%3A0x6dfb26b5b6e01fb0&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3768d44700b%3A0x6dfb26b5b6e01fb0&engine=google_maps_photos&hl=sv,"{'latitude': 57.6971232, 'longitude': 11.983079}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3768d44700b%3A0x6dfb26b5b6e01fb0%218m2%213d57.6971232%214d11.983079&engine=google_maps&google_domain=google.se&hl=sv&start=0&type=place,4.7,841.0,$$$$,Svensk restaurang,"Johannebergsgatan 24, 412 55 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '17–00', 'fredag': '17–00', 'lördag': '17–00', 'söndag': 'Stängt', 'måndag': '17–00', 'tisdag': '17–00', 'onsdag': '17–00'}",+46 31 81 25 80,http://www.skmat.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipPr5a5yN4E-GQOWq5HFfg9_AlDXQxpEfh98HPPc=w122-h92-k-no,"Modern svensk restaurang och vinbar. Elegant, intim bistro och vinbar känd för kreativa versioner av klassiska skandinaviska rätter.",,
