position,title,place_id,data_id,data_cid,reviews_link,photos_link,gps_coordinates,place_id_search,rating,reviews,price,type,address,open_state,hours,operating_hours,phone,website,service_options,thumbnail,description,unclaimed_listing,user_review
12,Ankarsmedjan Social,ChIJ22q4mKSNT0YRMWRSuomhzbE,0x464f8da498b86adb:0xb1cda189ba526431,12812074127847482417,https://serpapi.com/search.json?data_id=0x464f8da498b86adb%3A0xb1cda189ba526431&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464f8da498b86adb%3A0xb1cda189ba526431&engine=google_maps_photos&hl=sv,"{'latitude': 57.691301599999996, 'longitude': 11.9114664}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464f8da498b86adb%3A0xb1cda189ba526431%218m2%213d57.691301599999996%214d11.9114664&engine=google_maps&google_domain=google.se&hl=sv&start=100&type=place,4.5,19.0,,Restaurang,"Klippan 30, 414 51 Göteborg, Sverige",,,,+46 31 20 20 20,http://ankarsmedjansocial.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipNmnpbI1_gW2NmiHIPbNfzC1h5hHxBS3Z2UAXhx=w130-h92-k-no,,,
14,Hedlunds Havsbar,ChIJ9eCEiGXzT0YRomlBUrHjetI,0x464ff3658884e0f5:0xd27ae3b1524169a2,15166685045852301730,https://serpapi.com/search.json?data_id=0x464ff3658884e0f5%3A0xd27ae3b1524169a2&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3658884e0f5%3A0xd27ae3b1524169a2&engine=google_maps_photos&hl=sv,"{'latitude': 57.7033067, 'longitude': 11.9677145}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3658884e0f5%3A0xd27ae3b1524169a2%218m2%213d57.7033067%214d11.9677145&engine=google_maps&google_domain=google.se&hl=sv&start=100&type=place,4.5,251.0,,Fisk- och skaldjursrestaurang,"Kungstorget 13, 411 17 Göteborg, Sverige",Stänger snart ⋅ 21 ⋅ Öppnar kl. 10 på fre,Stänger snart ⋅ 21 ⋅ Öppnar kl. 10 på fre,"{'torsdag': '10–21', 'fredag': '10–21', 'lördag': '10–17', 'söndag': 'Stängt', 'måndag': '11:30–14:30', 'tisdag': '10–21', 'onsdag': '10–21'}",+46 31 13 13 02,http://www.hedlundshavsbar.se/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipPlr1lZrXzYc-r_2MioYEyHVTO4VlyJQjiMbXCk=w80-h106-k-no,,,
16,Saray Grill & Kök - Göteborg,ChIJeWhbzvf0T0YRDag5Av2t-vA,0x464ff4f7ce5b6879:0xf0faadfd0239a80d,17364382615456032781,https://serpapi.com/search.json?data_id=0x464ff4f7ce5b6879%3A0xf0faadfd0239a80d&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff4f7ce5b6879%3A0xf0faadfd0239a80d&engine=google_maps_photos&hl=sv,"{'latitude': 57.742731, 'longitude': 12.0090562}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff4f7ce5b6879%3A0xf0faadfd0239a80d%218m2%213d57.742731%214d12.0090562&engine=google_maps&google_domain=google.se&hl=sv&start=100&type=place,4.2,2078.0,$$,Restaurang,"Alekärrsgatan 10, 415 25 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '11–22', 'fredag': '11–22', 'lördag': '11–22', 'söndag': '11–22', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 48 98 00,http://www.sarayrestaurang.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipNUuKfJOiASoEECLE6s4SyubP1yeM0Wq4xhvXgd=w163-h92-k-no,,,
19,Top Sushi,ChIJqbmHPnzzT0YReIIxU0opLf0,0x464ff37c3e87b9a9:0xfd2d294a53318278,18243283064747819640,https://serpapi.com/search.json?data_id=0x464ff37c3e87b9a9%3A0xfd2d294a53318278&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37c3e87b9a9%3A0xfd2d294a53318278&engine=google_maps_photos&hl=sv,"{'latitude': 57.7090177, 'longitude': 11.9830949}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37c3e87b9a9%3A0xfd2d294a53318278%218m2%213d57.7090177%214d11.9830949&engine=google_maps&google_domain=google.se&hl=sv&start=100&type=place,4.1,91.0,,Sushirestaurang,"Färgaregatan 4, 411 02 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–15', 'fredag': '11–15', 'lördag': 'Stängt', 'söndag': 'Stängt', 'måndag': '11–15', 'tisdag': '11–15', 'onsdag': '11–15'}",+46 31 15 12 15,http://www.topsushigbg.com/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipNW8PR7D_hHIiFSzqzbZmB1W51G-XYZq_0BFBRq=w163-h92-k-no,,,
3,Sushi Tiden - Göteborg,ChIJrwXe8KX0T0YRl9mesIjjgEk,0x464ff4a5f0de05af:0x4980e388b09ed997,5296483338005961111,https://serpapi.com/search.json?data_id=0x464ff4a5f0de05af%3A0x4980e388b09ed997&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff4a5f0de05af%3A0x4980e388b09ed997&engine=google_maps_photos&hl=sv,"{'latitude': 57.723296299999994, 'longitude': 11.947339699999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff4a5f0de05af%3A0x4980e388b09ed997%218m2%213d57.723296299999994%214d11.947339699999999&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,4.3,214.0,$$,Sushirestaurang,"Jöns Rundbäcks Plats 7, 417 24 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–20', 'fredag': '11–20', 'lördag': '12–20', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '11–20', 'onsdag': '11–20'}",+46 72 152 46 17,http://www.sushitiden.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipM-Z0ucRFOPM2yITKNaHOthF2BrIzekZO5fho5i=w171-h92-k-no,,True,
4,Restaurang Lyktan,ChIJMyq2xxPzT0YR3zWHHAjfFhs,0x464ff313c7b62a33:0x1b16df081c8735df,1951992714443044319,https://serpapi.com/search.json?data_id=0x464ff313c7b62a33%3A0x1b16df081c8735df&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff313c7b62a33%3A0x1b16df081c8735df&engine=google_maps_photos&hl=sv,"{'latitude': 57.6878507, 'longitude': 11.960254599999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff313c7b62a33%3A0x1b16df081c8735df%218m2%213d57.6878507%214d11.960254599999999&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,4.1,77.0,$$,Lunchrestaurang,"Medicinaregatan 20A, 413 90 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–17', 'fredag': '11–17', 'lördag': '11–17', 'söndag': '11–17', 'måndag': '11–17', 'tisdag': '11–17', 'onsdag': '11–17'}",+46 31 786 59 59,,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNiOgWlEvCr3_YnPBBVzHD9i4GwDKnJ4vhOSqPU=w80-h169-k-no,,True,
6,Masala Lounge,ChIJOwWv7Kj0T0YRVmEMoyi5Jts,0x464ff4a8ecaf053b:0xdb26b928a30c6156,15791512727606550870,https://serpapi.com/search.json?data_id=0x464ff4a8ecaf053b%3A0xdb26b928a30c6156&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff4a8ecaf053b%3A0xdb26b928a30c6156&engine=google_maps_photos&hl=sv,"{'latitude': 57.7208836, 'longitude': 11.9439022}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff4a8ecaf053b%3A0xdb26b928a30c6156%218m2%213d57.7208836%214d11.9439022&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,3.7,308.0,$$,Indisk restaurang,"Hjalmar Brantingsgatan 1, 417 06 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '15–22', 'fredag': '15–22', 'lördag': '13–22', 'söndag': 'Stängt', 'måndag': '15–22', 'tisdag': '15–22', 'onsdag': '15–22'}",+46 31 22 40 56,http://www.masalalounge.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipNE_Qrtu0FfNyk-GbBH5-VJjEQ8F4lLSh9djp5o=w80-h150-k-no,,,
7,Gansu Köket,ChIJU4AqB37zT0YRvbRfJQi6zKA,0x464ff37e072a8053:0xa0ccba08255fb4bd,11586840485466977469,https://serpapi.com/search.json?data_id=0x464ff37e072a8053%3A0xa0ccba08255fb4bd&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37e072a8053%3A0xa0ccba08255fb4bd&engine=google_maps_photos&hl=sv,"{'latitude': 57.7086396, 'longitude': 11.9651319}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37e072a8053%3A0xa0ccba08255fb4bd%218m2%213d57.7086396%214d11.9651319&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,4.3,408.0,$,"Kinesiska nudlar, restaurang","Torggatan 9, 411 05 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–20', 'fredag': '11–20', 'lördag': '11–20', 'söndag': '11–20', 'måndag': '11–20', 'tisdag': '11–20', 'onsdag': '11–20'}",+46 70 734 50 29,,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMncqv2iyfBEzHM8MKSdQSW4oepsW9NL98joEqP=w122-h92-k-no,,,
10,Hildas Restaurang,ChIJlbFjs8jzT0YRgDSc9LrUioE,0x464ff3c8b363b195:0x818ad4baf49c3480,9334507077111657600,https://serpapi.com/search.json?data_id=0x464ff3c8b363b195%3A0x818ad4baf49c3480&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3c8b363b195%3A0x818ad4baf49c3480&engine=google_maps_photos&hl=sv,"{'latitude': 57.704717699999996, 'longitude': 11.9940191}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3c8b363b195%3A0x818ad4baf49c3480%218m2%213d57.704717699999996%214d11.9940191&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,4.2,93.0,$$,Lunchrestaurang,"Johan På Gårdas gata 5A, 412 50 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–14', 'fredag': '11–14', 'lördag': 'Stängt', 'söndag': 'Stängt', 'måndag': '11–14', 'tisdag': '11–14', 'onsdag': '11–14'}",+46 31 40 35 30,https://hildasrestaurang.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNuVl0baz8Bx3CM3d550BRHENszxWooXqTWGFKi=w163-h92-k-no,,,
11,Today Sushi Göteborg,ChIJd77NO2bzT0YRczHU3AnId5M,0x464ff3663bcdbe77:0x9377c809dcd43173,10626181790489129331,https://serpapi.com/search.json?data_id=0x464ff3663bcdbe77%3A0x9377c809dcd43173&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3663bcdbe77%3A0x9377c809dcd43173&engine=google_maps_photos&hl=sv,"{'latitude': 57.7046679, 'longitude': 11.9620666}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3663bcdbe77%3A0x9377c809dcd43173%218m2%213d57.7046679%214d11.9620666&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,4.0,76.0,,Sushirestaurang,"Magasinsgatan 8, 411 18 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–19', 'fredag': '11–19', 'lördag': '11–17', 'söndag': 'Stängt', 'måndag': '11–19', 'tisdag': '11–19', 'onsdag': '11–19'}",+46 31 701 72 02,https://www.foodora.se/restaurant/tbdw/today-sushi?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipNxuk_wl2mwoTEALXYqtqwQ-z70fmpQs0O-lOos=w137-h92-k-no,,,
14,Restauranger muchachos,ChIJ_8d5u3bzT0YRxr-Ft5mXZkY,0x464ff376bb79c7ff:0x46669799b785bfc6,5072908716744228806,https://serpapi.com/search.json?data_id=0x464ff376bb79c7ff%3A0x46669799b785bfc6&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff376bb79c7ff%3A0x46669799b785bfc6&engine=google_maps_photos&hl=sv,"{'latitude': 57.70887, 'longitude': 11.97456}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff376bb79c7ff%3A0x46669799b785bfc6%218m2%213d57.70887%214d11.97456&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,,,,Restaurang,"411 03 Göteborg, Sverige",,,,,,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",,,True,
15,BENNE Pastabar Friggagatan,ChIJ2cUHQp3zT0YRK2DJlT_0kBI,0x464ff39d4207c5d9:0x1290f43f95c9602b,1337837643262156843,https://serpapi.com/search.json?data_id=0x464ff39d4207c5d9%3A0x1290f43f95c9602b&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff39d4207c5d9%3A0x1290f43f95c9602b&engine=google_maps_photos&hl=sv,"{'latitude': 57.7110486, 'longitude': 11.9871877}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff39d4207c5d9%3A0x1290f43f95c9602b%218m2%213d57.7110486%214d11.9871877&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,4.5,168.0,$,Italiensk restaurang,"Friggagatan 12, 411 01 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–20', 'fredag': '11–21', 'lördag': '12–21', 'söndag': '12–20', 'måndag': '11–20', 'tisdag': '11–20', 'onsdag': '11–20'}",+46 31 93 31 00,http://bennepastabar.se/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipMzOpQHrIPguNWRXqTZ_72BTviC8AJnV8adGp9-=w122-h92-k-no,,,
16,NK Sushi Takame,ChIJW5RvcAXzT0YRzxxK4BiaBpE,0x464ff305706f945b:0x91069a18e04a1ccf,10450209416992660687,https://serpapi.com/search.json?data_id=0x464ff305706f945b%3A0x91069a18e04a1ccf&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff305706f945b%3A0x91069a18e04a1ccf&engine=google_maps_photos&hl=sv,"{'latitude': 57.7058926, 'longitude': 11.9691783}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff305706f945b%3A0x91069a18e04a1ccf%218m2%213d57.7058926%214d11.9691783&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,4.3,84.0,,Restaurang,"Drottninggatan 39, 411 07 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 10,Stängt ⋅ Öppnar fre kl. 10,"{'torsdag': '10–19', 'fredag': '10–19', 'lördag': '10–18', 'söndag': '11–16', 'måndag': '10–19', 'tisdag': '10–19', 'onsdag': '10–19'}",+46 31 710 10 30,https://www.nk.se/goteborg/restauranger-cafeer-och-barer/nk-sushi-takame/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipPVo7WF4NNn7VhBOZU0Jkx7yzkzOx3X2qCSCeo0=w163-h92-k-no,,,
19,Monaco,ChIJ1dIDL37zT0YRyHLxkWmwcPA,0x464ff37e2f03d2d5:0xf070b06991f172c8,17325541733960872648,https://serpapi.com/search.json?data_id=0x464ff37e2f03d2d5%3A0xf070b06991f172c8&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37e2f03d2d5%3A0xf070b06991f172c8&engine=google_maps_photos&hl=sv,"{'latitude': 57.7117824, 'longitude': 11.989368899999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37e2f03d2d5%3A0xf070b06991f172c8%218m2%213d57.7117824%214d11.989368899999999&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,4.6,658.0,$,Pizzeria,"Friggagatan 25A, 416 64 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '11–22', 'fredag': '11–23', 'lördag': '11–23', 'söndag': '11–22', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 15 25 00,http://www.monaco-restaurang.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipOupkQh29oM4xP8TUDyM2o0RuMnZXrA2SCjSQhM=w80-h106-k-no,,,
20,BrewDog Bar Göteborg,ChIJr4FZZWjzT0YRutLSZSTlmKA,0x464ff368655981af:0xa098e52465d2d2ba,11572251187018388154,https://serpapi.com/search.json?data_id=0x464ff368655981af%3A0xa098e52465d2d2ba&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff368655981af%3A0xa098e52465d2d2ba&engine=google_maps_photos&hl=sv,"{'latitude': 57.7032703, 'longitude': 11.958894599999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff368655981af%3A0xa098e52465d2d2ba%218m2%213d57.7032703%214d11.958894599999999&engine=google_maps&google_domain=google.se&hl=sv&start=120&type=place,4.3,1262.0,$$,Bar,"Kungsgatan 10B, 411 19 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '15–23', 'fredag': '14–00', 'lördag': '12–00', 'söndag': '12–22', 'måndag': '15–22', 'tisdag': '15–22', 'onsdag': '15–23'}",+46 31 711 77 77,https://www.brewdog.com/uk/bars/global/goteborg/?utm_source=gmb&utm_medium=organic&utm_content=listing&utm_campaign=brewdog-bar-goteborg,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMUfVwwx3JEWrp9s0idwsN5QWNwfDp9BZdhy_s=w138-h92-k-no,Bar med hantverksöl från Skottland. Enkel barkedja som är specialiserad på hantverksöl från skotska bryggerier och har regelbundna gästöler.,,
2,Restaurant ONE,ChIJKRa9QELzT0YRO7cFzqj-mrc,0x464ff34240bd1629:0xb79afea8ce05b73b,13230166856318695227,https://serpapi.com/search.json?data_id=0x464ff34240bd1629%3A0xb79afea8ce05b73b&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff34240bd1629%3A0xb79afea8ce05b73b&engine=google_maps_photos&hl=sv,"{'latitude': 57.7037796, 'longitude': 11.9565266}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff34240bd1629%3A0xb79afea8ce05b73b%218m2%213d57.7037796%214d11.9565266&engine=google_maps&google_domain=google.se&hl=sv&start=140&type=place,,,,Restaurang,"Stora Badhusgatan 26, 411 21 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '17–22', 'fredag': '17–22', 'lördag': '17–22', 'söndag': 'Stängt', 'måndag': '17–22', 'tisdag': '17–22', 'onsdag': '17–22'}",+46 31 750 10 00,https://www.riverton.se/restauranger-i-goteborg/restaurant-one,{'servering': True},https://lh5.googleusercontent.com/p/AF1QipPN5XAjvU6edB3c3iogMlRjlmJdFSiLkOk0R8sL=w137-h92-k-no,,,
3,Dirty Records Restaurang,ChIJq-hgIkLzT0YR_OcQIVLx-ik,0x464ff3422260e8ab:0x29faf1522110e7fc,3024995434777077756,https://serpapi.com/search.json?data_id=0x464ff3422260e8ab%3A0x29faf1522110e7fc&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3422260e8ab%3A0x29faf1522110e7fc&engine=google_maps_photos&hl=sv,"{'latitude': 57.6993656, 'longitude': 11.9512187}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3422260e8ab%3A0x29faf1522110e7fc%218m2%213d57.6993656%214d11.9512187&engine=google_maps&google_domain=google.se&hl=sv&start=140&type=place,4.5,93.0,,Vegetarisk restaurang,"Andra Långgatan 4A, 413 03 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '11–23', 'fredag': '11–00', 'lördag': '11–00', 'söndag': 'Stängt', 'måndag': '11–23', 'tisdag': '11–23', 'onsdag': '11–23'}",+46 70 079 11 86,,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOC0_E5qX8ojzROaAXd5rkGwymRXMeTg72UMW1O=w80-h106-k-no,,,
4,Blackstone Steakhouse Linnégatan,ChIJuaJHgzjzT0YRCmh6leR4TjE,0x464ff3388347a2b9:0x314e78e4957a680a,3552910079197603850,https://serpapi.com/search.json?data_id=0x464ff3388347a2b9%3A0x314e78e4957a680a&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3388347a2b9%3A0x314e78e4957a680a&engine=google_maps_photos&hl=sv,"{'latitude': 57.695813599999994, 'longitude': 11.951262999999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3388347a2b9%3A0x314e78e4957a680a%218m2%213d57.695813599999994%214d11.951262999999999&engine=google_maps&google_domain=google.se&hl=sv&start=140&type=place,4.5,384.0,$$$,Stekhus,"Linnégatan 25, 413 04 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '16–23', 'fredag': '16–23', 'lördag': '15–23', 'söndag': '15–22', 'måndag': '16–23', 'tisdag': '16–23', 'onsdag': '16–23'}",+46 31 12 02 20,https://www.blackstonesteakhouse.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOUFMQoW8RQ2P3PyoSrD83bEu2v1hEK_vOdO6Pi=w122-h92-k-no,,,"""Besöker restaurangen med familjen varav 3 barn i nedre tonåren."""
5,Manfred's Brasserie,ChIJ63M-7j_zT0YROovo3bmTCoU,0x464ff33fee3e73eb:0x850a93b9dde88b3a,9586637183312759610,https://serpapi.com/search.json?data_id=0x464ff33fee3e73eb%3A0x850a93b9dde88b3a&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff33fee3e73eb%3A0x850a93b9dde88b3a&engine=google_maps_photos&hl=sv,"{'latitude': 57.692499999999995, 'longitude': 11.9488889}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff33fee3e73eb%3A0x850a93b9dde88b3a%218m2%213d57.692499999999995%214d11.9488889&engine=google_maps&google_domain=google.se&hl=sv&start=140&type=place,4.6,778.0,$$,Brasserie,"Nordenskiöldsgatan 28, 413 09 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '11–14:30', 'fredag': '11–14:30', 'lördag': '17–23', 'söndag': '13–22', 'måndag': '11–14:30', 'tisdag': '11–14:30', 'onsdag': '11–14:30'}",+46 31 14 45 53,http://manfreds.com/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipMNufvxN4SzYD5R3S1bDYqRyYm-BkVVOsly1m27=w122-h92-k-no,,,"""Ett av stadens bästa restauranger."""
6,Kuruya - Izakaya Bar,ChIJ4QrcC_zzT0YRFMqHvqGLhRE,0x464ff3fc0bdc0ae1:0x11858ba1be87ca14,1262568797349857812,https://serpapi.com/search.json?data_id=0x464ff3fc0bdc0ae1%3A0x11858ba1be87ca14&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3fc0bdc0ae1%3A0x11858ba1be87ca14&engine=google_maps_photos&hl=sv,"{'latitude': 57.6959436, 'longitude': 11.971872099999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3fc0bdc0ae1%3A0x11858ba1be87ca14%218m2%213d57.6959436%214d11.971872099999999&engine=google_maps&google_domain=google.se&hl=sv&start=140&type=place,4.6,130.0,,Japansk restaurang,"Aschebergsgatan 26, 411 33 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '17–23', 'fredag': '17–23', 'lördag': '17–23', 'söndag': '17–23', 'måndag': 'Stängt', 'tisdag': 'Stängt', 'onsdag': '17–23'}",+46 31 388 77 48,http://kuruya.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOpQOHVStxyzWNRE-S7fh3MA_5OdYOd3FXV6o4Q=w80-h106-k-no,,,
12,Lustgården Restaurang,ChIJI30cMhHzT0YRuysYgjj07HQ,0x464ff311321c7d23:0x74ecf43882182bbb,8425377526441323451,https://serpapi.com/search.json?data_id=0x464ff311321c7d23%3A0x74ecf43882182bbb&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff311321c7d23%3A0x74ecf43882182bbb&engine=google_maps_photos&hl=sv,"{'latitude': 57.6848737, 'longitude': 11.9562207}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff311321c7d23%3A0x74ecf43882182bbb%218m2%213d57.6848737%214d11.9562207&engine=google_maps&google_domain=google.se&hl=sv&start=140&type=place,4.0,1.0,,Restaurang,"Per Dubbsgatan 4 i, 413 46 Göteborg, Sverige",,,,,,"{'servering': True, 'hemkörning': False}",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Iwr4L7tTxDwJOrxAVLIqAQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=63.572933&pitch=0&thumbfov=100,,True,
